train/success_rate,epoch,test/success_rate,test/reward_compute_count,train/episode,train/reward_compute_count,test/ag_g_dist,stats_o/std,train/critic_loss,stats_g/std,test/mean_Q,stats_g/mean,stats_o/mean,test/episode
0.4716666666666667,170,0.9083333333333332,171000.0,17100.0,855000.0,0.04785933,0.11396224,0.36990276,0.104908116,-2.47983,0.85095006,0.20650129,3420.0
0.49333333333333335,171,0.9500000000000001,172000.0,17200.0,860000.0,0.050505925,0.11395516,0.31393325,0.1048975,-2.8561122,0.85095316,0.20650184,3440.0
0.5083333333333333,172,0.9333333333333332,173000.0,17300.0,865000.0,0.050490152,0.113946296,0.46382186,0.104872875,-2.5167704,0.85095,0.20650883,3460.0
0.49833333333333335,173,0.9083333333333333,174000.0,17400.0,870000.0,0.051593184,0.11393074,0.46140805,0.10485249,-2.6146808,0.8509588,0.20651013,3480.0
0.48333333333333334,174,0.9,175000.0,17500.0,875000.0,0.052342862,0.1139442,0.6441732,0.1048384,-2.554107,0.8509683,0.2065094,3500.0
0.5116666666666666,175,0.9333333333333332,176000.0,17600.0,880000.0,0.0506452,0.11392435,0.43314052,0.10480353,-2.6054265,0.85094887,0.20650224,3520.0
0.49499999999999994,176,0.975,177000.0,17700.0,885000.0,0.04782322,0.113924704,0.4098442,0.10478482,-2.561014,0.850966,0.20650464,3540.0
0.48500000000000004,177,0.9333333333333332,178000.0,17800.0,890000.0,0.04852657,0.11390444,0.32548663,0.104771025,-2.4531724,0.8509693,0.20651178,3560.0
0.48,178,0.9666666666666667,179000.0,17900.0,895000.0,0.049998775,0.11386851,0.35905492,0.10472613,-2.7303774,0.8509632,0.20651162,3580.0
0.5016666666666666,179,0.8916666666666666,180000.0,18000.0,900000.0,0.0546938,0.11385152,0.48513308,0.10470936,-2.653689,0.8509641,0.20651217,3600.0
0.465,180,0.9583333333333334,181000.0,18100.0,905000.0,0.047509063,0.11384299,0.28835258,0.10470745,-2.5484612,0.8509725,0.20652163,3620.0
0.47,181,0.9499999999999998,182000.0,18200.0,910000.0,0.0466938,0.113818675,0.38313136,0.10467604,-2.5584733,0.85098094,0.20652653,3640.0
0.5016666666666666,182,0.9,183000.0,18300.0,915000.0,0.051374197,0.11382548,0.31950518,0.10469439,-2.5755322,0.85099435,0.20653726,3660.0
0.52,183,0.875,184000.0,18400.0,920000.0,0.053995073,0.11382144,0.4069241,0.10468829,-2.560634,0.85101146,0.20653357,3680.0
0.455,184,0.9250000000000002,185000.0,18500.0,925000.0,0.04947639,0.113831855,0.25787,0.104670376,-2.5824137,0.85101,0.20652767,3700.0
0.49666666666666665,185,0.9499999999999998,186000.0,18600.0,930000.0,0.049793374,0.11380307,0.38002324,0.10465596,-2.5989301,0.85099965,0.20652907,3720.0
0.4483333333333333,186,0.9083333333333333,187000.0,18700.0,935000.0,0.052758235,0.1137897,0.39768854,0.104665756,-2.657452,0.8510127,0.20653534,3740.0
0.49499999999999994,187,0.9500000000000001,188000.0,18800.0,940000.0,0.048642706,0.11378411,0.7864978,0.10464134,-2.5052693,0.8509927,0.20651941,3760.0
0.5216666666666666,188,0.875,189000.0,18900.0,945000.0,0.057128314,0.11376866,0.24199294,0.1046313,-2.9904563,0.85100317,0.2065156,3780.0
0.49,189,0.9333333333333332,190000.0,19000.0,950000.0,0.04828076,0.113775454,0.47898826,0.10461944,-2.432832,0.8509986,0.20651306,3800.0
0.4983333333333333,190,0.9166666666666666,191000.0,19100.0,955000.0,0.052564178,0.11375254,0.4777554,0.104615636,-2.5393176,0.85098314,0.20651703,3820.0
0.465,191,0.9166666666666666,192000.0,19200.0,960000.0,0.050546806,0.11374861,0.32355484,0.104602985,-2.5397644,0.85098547,0.2065205,3840.0
0.4916666666666667,192,0.9083333333333333,193000.0,19300.0,965000.0,0.04913323,0.11371861,0.55966085,0.10457327,-2.5290287,0.8509684,0.2065274,3860.0
0.48666666666666664,193,0.9416666666666668,194000.0,19400.0,970000.0,0.04947728,0.11370308,0.31652966,0.10458955,-2.5275583,0.85096973,0.20653994,3880.0
0.515,194,0.9166666666666666,195000.0,19500.0,975000.0,0.050371964,0.11368845,0.3077474,0.10458118,-2.8472424,0.8509787,0.20654033,3900.0
0.5016666666666667,195,0.9416666666666668,196000.0,19600.0,980000.0,0.050542984,0.11366712,0.34901595,0.10456678,-2.5218017,0.8509791,0.2065412,3920.0
0.49499999999999994,196,0.9499999999999998,197000.0,19700.0,985000.0,0.046678066,0.113643534,0.54069954,0.10453985,-2.6042254,0.85099125,0.20654662,3940.0
0.4566666666666666,197,0.9499999999999998,198000.0,19800.0,990000.0,0.047612477,0.11363462,0.40799618,0.10454246,-2.4607382,0.8509961,0.20655365,3960.0
0.5233333333333333,198,0.8916666666666666,199000.0,19900.0,995000.0,0.052440614,0.11363629,0.26985076,0.10452772,-2.500868,0.8509962,0.20655777,3980.0
0.4883333333333333,199,0.9500000000000001,200000.0,20000.0,1000000.0,0.042098027,0.11365173,0.4983844,0.10451254,-2.442657,0.8510068,0.2065673,4000.0
